::1 - - [04/Nov/2025:21:56:29 +0000] "POST /shipment/create-shipment HTTP/1.1" 404 59 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:57:55 +0000] "POST /shipment/create-shipment HTTP/1.1" 404 59 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:58:14 +0000] "POST /shipment/create-shipment HTTP/1.1" 404 59 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:01:42 +0000] "POST /shipment/create-shipment HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:01:47 +0000] "POST /shipment/create-shipment HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:02:07 +0000] "POST /shipment/create-shipment HTTP/1.1" 404 59 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:03:03 +0000] "POST /shipment/create-shipment HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:04:04 +0000] "POST /shipment/create-shipment HTTP/1.1" 404 59 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:05:21 +0000] "POST /shipment/create-shipment HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:05:39 +0000] "POST /shipment/create-shipment HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:05:40 +0000] "POST /shipment/create-shipment HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:07:03 +0000] "POST /shipment/create-shipment HTTP/1.1" 404 59 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:07:23 +0000] "POST /shipment/create-shipment HTTP/1.1" 404 59 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:08:51 +0000] "POST /shipment/create-shipment HTTP/1.1" 500 743 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:22:10:35 +0000] "POST /shipment/create-shipment HTTP/1.1" 201 713 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:27:11 +0000] "GET /shipment/update-shipment/690a79db77d20423b4efa3a5 HTTP/1.1" 404 188 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:27:20 +0000] "POST /shipment/update-shipment/690a79db77d20423b4efa3a5 HTTP/1.1" 404 189 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:27:24 +0000] "POST /shipment/update-shipment/690a79db77d20423b4efa3a5 HTTP/1.1" 404 189 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:27:32 +0000] "POST /shipment/update-shipment/:690a79db77d20423b4efa3a5 HTTP/1.1" 404 190 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:27:34 +0000] "POST /shipment/update-shipment/:690a79db77d20423b4efa3a5 HTTP/1.1" 404 190 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:27:36 +0000] "POST /shipment/update-shipment/:690a79db77d20423b4efa3a5 HTTP/1.1" 404 190 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:28:25 +0000] "PUT /shipment/update-shipment/690a79db77d20423b4efa3a5 HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:28:40 +0000] "POST /auth/login-admin HTTP/1.1" 200 435 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:23:29:08 +0000] "PUT /shipment/update-shipment/690a79db77d20423b4efa3a5 HTTP/1.1" 200 686 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:14:34 +0000] "GET /shipment/690a79db77d20423b4efa3a5/timeline HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:14:40 +0000] "POST /auth/login-admin HTTP/1.1" 200 435 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:14:44 +0000] "GET /shipment/690a79db77d20423b4efa3a5/timeline HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:21:21 +0000] "GET /shipment/690a79db77d20423b4efa3a5/timeline HTTP/1.1" 200 - "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:40:59 +0000] "POST /auth/logout HTTP/1.1" 404 151 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:42:04 +0000] "POST /auth/logout-admin HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:42:44 +0000] "POST /auth/logout-admin HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:42:45 +0000] "POST /auth/logout-admin HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:42:46 +0000] "POST /auth/logout-admin HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:42:52 +0000] "POST /auth/logout-admin HTTP/1.1" 200 64 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:44:08 +0000] "POST /auth/logout-admin HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:44:22 +0000] "GET /track/view-tracking/:trackId HTTP/1.1" 404 167 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:44:28 +0000] "POST /track/view-tracking/:trackId HTTP/1.1" 404 168 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:44:30 +0000] "POST /track/view-tracking/:trackId HTTP/1.1" 404 168 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:44:40 +0000] "GET /track/view-tracking/:trackId HTTP/1.1" 404 167 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:45:11 +0000] "GET /track/view-tracking/trackId HTTP/1.1" 404 166 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:45:12 +0000] "GET /track/view-tracking/trackId HTTP/1.1" 404 166 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:45:13 +0000] "GET /track/view-tracking/trackId HTTP/1.1" 404 166 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:45:33 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 404 171 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:45:49 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:46:06 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:46:24 +0000] "GET /track/view-tracking/%22TRK123456789%22 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:46:32 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:47:05 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:47:30 +0000] "GET /track/view-tracking/:TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:47:37 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:07 +0000] "POST /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:12 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 404 171 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:14 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 404 171 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:16 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 404 171 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:20 +0000] "POST /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:38 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:39 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:48:40 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:50:24 +0000] "GET /track/view-tracking/trk123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:50:30 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:52:01 +0000] "GET /track/view-tracking/TRK123456789 HTTP/1.1" 404 48 "-" "PostmanRuntime/7.43.0"
::1 - - [05/Nov/2025:09:53:13 +0000] "GET /track/view-tracking/TRK-8095C9EF93 HTTP/1.1" 200 770 "-" "PostmanRuntime/7.43.0"
::1 - - [07/Nov/2025:22:24:56 +0000] "POST /auth/login-admin HTTP/1.1" 401 56 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:26:36 +0000] "POST /auth/login-admin HTTP/1.1" 200 435 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:26:37 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:26:37 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:02 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:02 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:07 +0000] "GET /customer HTTP/1.1" 404 147 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:07 +0000] "GET /customer HTTP/1.1" 404 147 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:22 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:22 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:30 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:31 +0000] "GET /shipment HTTP/1.1" 500 53 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:35 +0000] "GET /customer HTTP/1.1" 404 147 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:22:27:35 +0000] "GET /customer HTTP/1.1" 404 147 "http://localhost:3003/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
